Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
21/04/19;So.;18:00;Hertha;Hannover;0:0;0:0;;1.68;4.30;4.96
22/04/19;Mo.;20:30;Wolfsburg;Frankfurt;0:0;1:1;;2.98;3.72;2.35
34.KHW
26/04/19;Fr.;20:30;Augsburg;Leverkusen;1:1;1:4;;4.66;4.43;1.70
27/04/19;Sa.;15:30;Frankfurt;Hertha;0:0;0:0;;1.40;5.52;7.47
27/04/19;Sa.;15:30;Hannover;Mainz;0:0;1:0;;3.08;3.70;2.30
27/04/19;Sa.;15:30;Düsseldorf;Bremen;2:1;4:1;;3.02;3.79;2.29
27/04/19;Sa.;15:30;Dortmund;Schalke;1:2;2:4;;1.50;4.67;7.18
27/04/19;Sa.;15:30;Leipzig;Freiburg;1:0;2:1;;1.30;5.89;11.13
27/04/19;Sa.;18:30;Stuttgart;M'gladbach;0:0;1:0;;3.65;3.87;2.01
28/04/19;So.;15:30;Hoffenheim;Wolfsburg;1:1;1:4;;1.45;5.34;6.47
28/04/19;So.;18:00;Nürnberg;B. München;0:0;1:1;;20.70;9.84;1.14
36.KHW
03/05/19;Fr.;20:30;Mainz;Leipzig;1:2;3:3;;4.69;4.30;1.71
04/05/19;Sa.;15:30;B. München;Hannover;2:0;3:1;;1.03;21.10;62.72
