Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
03/03/19;So.;21:00;Marseille;St. Étienne;2:0;2:0;;1.84;3.63;4.31
19.KHW
05/03/19;Di.;19:00;Bordeaux;Montpellier;1:1;1:2;;2.46;2.96;3.27
20.KHW
09/03/19;Sa.;17:00;Nantes;Paris SG;;;v.S.;;;
09/03/19;Sa.;17:00;Straßburg;Lyon;0:1;2:2;;3.92;3.57;1.94
09/03/19;Sa.;20:00;Monaco;Bordeaux;0:0;1:1;;1.74;3.55;5.17
09/03/19;Sa.;20:00;Dijon;Reims;1:1;1:1;;2.90;3.05;2.65
09/03/19;Sa.;20:00;Amiens;Nimes;0:0;2:1;;2.67;3.18;2.77
10/03/19;So.;15:00;Montpellier;Angers;2:0;2:2;;1.97;3.22;4.33
10/03/19;So.;15:00;Toulouse;Guingamp;1:0;1:0;;2.12;3.24;3.69
10/03/19;So.;15:00;St. Étienne;Lille;0:0;0:1;;2.58;3.21;2.85
10/03/19;So.;17:00;Rennes;Caen;1:1;3:1;;1.48;4.21;7.30
10/03/19;So.;21:00;Marseille;Nice;0:0;1:0;;1.49;4.33;6.74
21.KHW
12/03/19;Di.;19:00;Dijon;Paris SG;0:2;0:4;;12.66;7.18;1.20
22.KHW
15/03/19;Fr.;19:00;Nice;Toulouse;1:0;1:1;;2.26;3.14;3.45
15/03/19;Fr.;20:45;Lille;Monaco;0:0;0:1;;1.90;3.48;4.23
16/03/19;Sa.;20:00;Angers;Amiens;0:0;0:0;;2.19;3.06;3.74
16/03/19;Sa.;20:00;Caen;St. Étienne;0:3;0:5;;3.22;3.05;2.43
16/03/19;Sa.;20:00;Nimes;Straßburg;0:1;2:2;;2.33;3.23;3.22
16/03/19;Sa.;20:00;Guingamp;Dijon;0:0;1:0;;2.10;3.13;3.91
17/03/19;So.;14:30;Lyon;Montpellier;1:1;3:2;;1.45;4.74;6.62
17/03/19;So.;15:00;Reims;Nantes;0:0;1:0;;2.26;3.01;3.63
17/03/19;So.;17:00;Bordeaux;Rennes;0:0;1:1;;2.60;3.15;2.87
17/03/19;So.;21:00;Paris SG;Marseille;1:0;3:1;;1.28;6.17;9.52
26.KHW
29/03/19;Fr.;20:45;Rennes;Lyon;0:0;0:1;;4.17;3.94;1.80
30/03/19;Sa.;17:00;Marseille;Angers;2:1;2:2;;1.50;4.15;6.95
