Datum;Tag;Uhrzeit;Heimteam;Auswärtsteam;HZ-Ergebnis;Endergebnis;Ereignis;1;X;2
08/02/19;Fr.;18:30;Köln;St. Pauli;1:1;4:1;;1.50;4.35;5.76
08/02/19;Fr.;18:30;Regensburg;Bielefeld;0:2;0:3;;2.02;3.58;3.38
09/02/19;Sa.;13:00;Fürth;Duisburg;0:0;1:0;;2.48;3.29;2.76
09/02/19;Sa.;13:00;Bochum;Paderborn;0:2;1:2;;2.40;3.58;2.66
09/02/19;Sa.;13:00;Union Berlin;Sandhausen;1:0;2:0;;1.69;3.50;5.24
10/02/19;So.;13:30;Darmstadt;Heidenheim;0:1;1:2;;2.34;3.27;2.97
10/02/19;So.;13:30;Aue;Ingolstadt;0:1;0:3;;3.01;3.04;2.44
10/02/19;So.;13:30;Magdeburg;Kiel;1:1;1:1;;2.63;3.39;2.53
11/02/19;Mo.;20:30;Hamburg;Dresden;0:0;1:0;;1.56;4.00;5.56
14.KHW
15/02/19;Fr.;18:30;Sandhausen;Darmstadt;1:1;1:1;;2.24;3.00;3.44
15/02/19;Fr.;18:30;Paderborn;Köln;0:1;3:2;;3.18;3.81;2.03
16/02/19;Sa.;13:00;St. Pauli;Aue;1:1;1:2;;1.69;3.63;4.96
16/02/19;Sa.;13:00;Heidenheim;Hamburg;1:1;2:2;;2.77;3.27;2.48
16/02/19;Sa.;13:00;Ingolstadt;Bochum;2:0;2:1;;2.26;3.16;3.21
16/02/19;Sa.;13:00;Duisburg;Union Berlin;1:1;2:3;;4.44;3.49;1.79
17/02/19;So.;13:30;Dresden;Regensburg;0:0;0:0;;2.57;3.47;2.55
17/02/19;So.;13:30;Bielefeld;Magdeburg;0:2;1:3;;2.21;3.29;3.18
17/02/19;So.;13:30;Kiel;Fürth;0:0;2:2;;1.59;4.06;5.17
16.KHW
22/02/19;Fr.;18:30;Union Berlin;Bielefeld;1:0;1:1;;1.58;3.96;5.41
22/02/19;Fr.;18:30;Fürth;Heidenheim;0:0;0:0;;3.02;3.29;2.30
23/02/19;Sa.;13:00;Köln;Sandhausen;0:1;3:1;;1.42;4.42;7.10
23/02/19;Sa.;13:00;Bochum;Kiel;0:3;1:3;;2.44;3.50;2.66
23/02/19;Sa.;13:00;Darmstadt;Dresden;1:0;2:0;;2.19;3.27;3.26
23/02/19;Sa.;13:00;St. Pauli;Ingolstadt;0:0;1:0;;2.45;3.18;2.88
